               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.035364,            0.014093,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.035498,             0.01448,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.035977,            0.014478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.035312,             0.01379,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.035492,            0.014065,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.035423,             0.01417,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.035457,            0.014322,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.035028,            0.014294,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.035365,            0.013895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005314,            0.005314,            0.005314
                 144,             0.03492,            0.014082,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.035071,            0.014199,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 146,              0.0349,             0.01412,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.034564,            0.014003,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.034845,            0.014019,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.034819,            0.014066,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.034626,             0.01394,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005083,            0.005083,            0.005083
                 151,             0.03451,            0.013944,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.034609,            0.013823,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005017,            0.005017,            0.005017
