               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,             0.03845,            0.011622,                   0,             0.89586,             0.76661,             0.82799,             0.38715,            0.038916,           0.0093632,                   0,            0.008449,            0.008449,            0.008449
                  96,            0.038211,            0.011366,                   0,             0.91604,             0.78039,             0.85448,             0.39883,             0.03811,           0.0089078,                   0,           0.0084325,           0.0084325,           0.0084325
                  97,            0.038343,            0.011658,                   0,             0.91152,             0.79011,             0.85584,             0.39857,            0.037907,           0.0089379,                   0,            0.008416,            0.008416,            0.008416
                  98,             0.03797,            0.011677,                   0,             0.88781,             0.77715,             0.83754,             0.38419,            0.038231,           0.0091645,                   0,           0.0083995,           0.0083995,           0.0083995
                  99,             0.03837,            0.011491,                   0,             0.89547,             0.78849,             0.85001,             0.39311,            0.038492,           0.0089606,                   0,            0.008383,            0.008383,            0.008383
                 100,            0.037675,            0.011486,                   0,              0.8998,             0.78444,             0.84506,             0.40263,            0.037279,           0.0089517,                   0,           0.0083665,           0.0083665,           0.0083665
                 101,            0.037468,             0.01148,                   0,             0.90271,             0.78198,              0.8436,             0.40243,            0.038035,           0.0089846,                   0,             0.00835,             0.00835,             0.00835
                 102,            0.037648,            0.011369,                   0,             0.90757,             0.77553,             0.85023,             0.40789,            0.036771,           0.0087889,                   0,           0.0083335,           0.0083335,           0.0083335
                 103,            0.036851,            0.010893,                   0,             0.90901,             0.80146,             0.86676,             0.40734,            0.037179,           0.0087375,                   0,            0.008317,            0.008317,            0.008317
                 104,            0.038249,            0.011435,                   0,             0.91361,             0.78843,             0.86354,              0.4057,            0.037391,           0.0086031,                   0,           0.0083005,           0.0083005,           0.0083005
                 105,            0.037782,             0.01139,                   0,             0.91418,             0.77634,             0.85532,             0.40869,            0.037115,           0.0086401,                   0,            0.008284,            0.008284,            0.008284
                 106,            0.038194,            0.011466,                   0,             0.90278,             0.79498,             0.85577,              0.4031,            0.037582,           0.0088748,                   0,           0.0082675,           0.0082675,           0.0082675
                 107,            0.038073,            0.011366,                   0,             0.90168,             0.80308,             0.85859,             0.40284,            0.038071,           0.0086669,                   0,            0.008251,            0.008251,            0.008251
                 108,            0.037736,            0.010978,                   0,              0.9215,             0.78444,              0.8613,             0.41094,            0.037773,           0.0086901,                   0,           0.0082345,           0.0082345,           0.0082345
                 109,            0.038228,            0.011648,                   0,             0.90222,              0.7893,             0.84934,             0.39771,            0.038521,           0.0087455,                   0,            0.008218,            0.008218,            0.008218
                 110,             0.03796,            0.011277,                   0,             0.90652,              0.7966,             0.85991,             0.40279,            0.037934,           0.0087912,                   0,           0.0082015,           0.0082015,           0.0082015
                 111,            0.037566,            0.011639,                   0,              0.9132,             0.78432,             0.86163,             0.40917,            0.037232,           0.0085955,                   0,            0.008185,            0.008185,            0.008185
                 112,            0.037178,            0.010983,                   0,             0.91655,             0.77147,             0.84662,             0.40303,             0.03831,           0.0086873,                   0,           0.0081685,           0.0081685,           0.0081685
                 113,            0.036144,            0.011166,                   0,             0.91168,             0.78631,             0.86297,             0.41228,            0.036527,           0.0086687,                   0,            0.008152,            0.008152,            0.008152
                 114,             0.03627,            0.010804,                   0,             0.88365,             0.80551,             0.85564,             0.40725,            0.036874,           0.0086319,                   0,           0.0081355,           0.0081355,           0.0081355
                 115,            0.037521,            0.010963,                   0,             0.90154,             0.80551,             0.86106,             0.41813,            0.037099,           0.0086792,                   0,            0.008119,            0.008119,            0.008119
                 116,            0.035802,            0.010718,                   0,             0.91113,             0.78097,             0.85563,                0.41,            0.037073,           0.0086853,                   0,           0.0081025,           0.0081025,           0.0081025
                 117,            0.037193,            0.011345,                   0,              0.9251,             0.78687,             0.86369,             0.41817,            0.036457,           0.0084829,                   0,            0.008086,            0.008086,            0.008086
                 118,            0.036538,            0.010883,                   0,             0.91271,               0.805,              0.8629,             0.41663,            0.037182,            0.008609,                   0,           0.0080695,           0.0080695,           0.0080695
                 119,            0.036293,            0.010581,                   0,             0.91192,             0.80956,             0.86441,             0.41917,            0.036747,           0.0084686,                   0,            0.008053,            0.008053,            0.008053
                 120,            0.035793,            0.010819,                   0,             0.88538,             0.80752,             0.86089,             0.41084,            0.037055,           0.0086113,                   0,           0.0080365,           0.0080365,           0.0080365
                 121,            0.037318,            0.010801,                   0,             0.89092,             0.79254,             0.85619,             0.39902,            0.037195,           0.0088111,                   0,             0.00802,             0.00802,             0.00802
                 122,            0.037014,            0.010871,                   0,             0.91064,             0.79903,              0.8574,             0.42557,            0.035853,           0.0085044,                   0,           0.0080035,           0.0080035,           0.0080035
                 123,            0.035851,            0.010678,                   0,             0.90384,             0.80738,             0.86715,             0.42151,            0.036223,           0.0084331,                   0,            0.007987,            0.007987,            0.007987
                 124,            0.036322,            0.010978,                   0,             0.92315,             0.80793,             0.87483,             0.42485,            0.036234,           0.0085576,                   0,           0.0079705,           0.0079705,           0.0079705
                 125,            0.035458,            0.010846,                   0,             0.91296,             0.81686,             0.88231,             0.42407,            0.036494,           0.0084142,                   0,            0.007954,            0.007954,            0.007954
                 126,            0.036242,            0.011034,                   0,             0.89822,             0.81929,             0.87472,             0.42656,            0.036242,           0.0083635,                   0,           0.0079375,           0.0079375,           0.0079375
                 127,             0.03601,            0.010961,                   0,             0.90886,             0.80808,              0.8712,              0.4209,            0.036277,           0.0084922,                   0,            0.007921,            0.007921,            0.007921
                 128,            0.035127,            0.010455,                   0,             0.92054,             0.79741,             0.86852,             0.42477,             0.03644,           0.0084413,                   0,           0.0079045,           0.0079045,           0.0079045
                 129,            0.036254,            0.010761,                   0,             0.92053,             0.80227,             0.86946,             0.41504,            0.036935,           0.0085581,                   0,            0.007888,            0.007888,            0.007888
                 130,            0.035638,            0.010674,                   0,             0.90763,              0.8128,             0.87068,             0.42357,            0.036075,           0.0084606,                   0,           0.0078715,           0.0078715,           0.0078715
                 131,            0.036173,             0.01099,                   0,             0.90012,             0.82334,             0.87322,             0.43135,            0.035475,           0.0083522,                   0,            0.007855,            0.007855,            0.007855
